"subj";"group";"tree";"cat";"rt"
14;0;1;2;6,67329796776765
14;0;1;2;7,03702761468628
14;0;1;2;6,58340922215876
14;0;1;2;6,80572255341699
14;0;1;2;6,56103066589657
14;0;1;2;6,59167373200866
14;0;1;2;6,59304453414244
14;0;1;3;6,40025744530882
14;0;1;3;6,48004456192665
14;0;1;3;6,54678541076052
14;0;1;3;6,21660610108486
14;0;1;3;6,29156913955832
14;0;1;3;6,50128967054039
14;0;1;3;6,53233429222235
14;0;1;3;6,36647044773144
14;0;1;3;6,54965074223381
14;0;1;3;7,13249755166004
14;0;1;3;6,3919171133926
14;0;1;3;6,81124437860129
14;0;1;3;6,24416690066374
14;0;1;3;6,51619307604296
14;0;1;3;6,59304453414244
14;0;1;3;6,82437367004309
14;0;1;3;6,61472560020376
14;0;1;3;6,31896811374643
14;0;1;3;6,44730586254121
14;0;1;3;6,57786135772105
14;0;1;3;6,38012253689976
14;0;1;3;6,97447891102505
15;0;0;0;6,49526555593701
15;0;0;0;6,39859493453521
15;0;0;0;7,11476944836646
15;0;0;0;6,8001700683022
15;0;0;0;6,41999492814714
15;0;0;0;6,44094654063292
15;0;0;0;6,61472560020376
15;0;0;0;6,91671502035361
15;0;0;0;6,94697599213542
15;0;0;0;6,87523208727658
15;0;0;0;6,63068338564237
15;0;0;0;6,64118216974059
15;0;0;0;6,52209279817015
15;0;0;0;6,62007320653036
15;0;0;0;6,62804137617953
15;0;0;0;6,67203294546107
15;0;0;0;6,76157276880406
15;0;0;0;6,51323011091231
15;0;0;1;6,48463523563525
15;0;0;1;6,4723462945009
15;0;0;1;7,39018142822643
15;0;0;1;6,97447891102505
15;0;0;1;7,25700270709207
15;0;0;1;6,97914527506881
15;0;0;1;6,81234509417748
15;0;0;1;6,71417052990947
15;0;0;1;7,23128700432762
15;0;0;1;6,69332366826995
15;0;0;1;6,62007320653036
15;0;0;1;6,78332520060396
15;0;1;2;6,86797440897029
15;0;1;2;6,93731408122368
15;0;1;2;6,67582322163485
15;0;1;2;6,90575327631146
15;0;1;2;6,67456139181443
15;0;1;3;6,33327962813969
15;0;1;3;6,62140565176413
15;0;1;3;6,83087423464618
15;0;1;3;6,25382881157547
15;0;1;3;6,55535689181067
15;0;1;3;6,5206211275587
15;0;1;3;6,4281052726846
15;0;1;3;6,42648845745769
15;0;1;3;6,4118182677099
15;0;1;3;6,42648845745769
15;0;1;3;6,62140565176413
15;0;1;3;6,61873898351722
15;0;1;3;6,5875500148248
15;0;1;3;6,72743172485086
15;0;1;3;6,66949808985788
15;0;1;3;6,66057514983969
15;0;1;3;6,6052979209482
15;0;1;3;6,75460409948796
15;0;1;3;6,3578422665081
15;0;1;3;6,52795791762255
15;0;1;3;6,4707995037826
15;0;1;3;6,69826805411541
15;0;1;3;6,56385552653213
15;0;1;3;6,76849321164863
15;0;1;3;6,69579891705849
16;0;0;0;6,87419849545329
16;0;0;0;6,70808408385307
16;0;0;0;6,69950034016168
16;0;0;0;6,61069604471776
16;0;0;0;6,58892647753352
16;0;0;0;6,35437004079735
16;0;0;0;6,54965074223381
16;0;0;0;6,40687998606931
16;0;0;0;6,58063913728495
16;0;0;0;6,7696419768525
16;0;0;0;6,69332366826995
16;0;0;0;6,11146733950268
16;0;0;0;6,41673228251233
16;0;0;0;6,67076632084587
16;0;0;0;6,5410299991899
16;0;0;0;6,67959918584438
16;0;0;1;6,55393340402581
16;0;0;1;6,51025834052315
16;0;0;1;6,77878489768518
16;0;0;1;6,361302477573
16;0;0;1;6,71174039505618
16;0;0;1;7,08757370555797
16;0;0;1;6,64118216974059
16;0;0;1;6,41017488196617
16;0;0;1;6,37842618365159
16;0;0;1;6,51619307604296
16;0;0;1;6,3818160174061
16;0;0;1;6,62140565176413
16;0;0;1;6,43615036836943
16;0;0;1;6,71780469502369
16;0;1;2;6,56103066589657
16;0;1;2;6,51323011091231
16;0;1;2;6,7202201551353
16;0;1;2;6,52502965784346
16;0;1;2;6,29341927884648
16;0;1;2;6,70073110954781
16;0;1;3;6,36818718635049
16;0;1;3;6,65415252018322
16;0;1;3;7,06304816338817
16;0;1;3;6,43454651878745
16;0;1;3;6,71295620067707
16;0;1;3;6,29710931993394
16;0;1;3;6,38856140554563
16;0;1;3;7,10578612948127
16;0;1;3;6,52941883826223
16;0;1;3;6,15909538849193
16;0;1;3;6,81234509417748
16;0;1;3;6,22851100359118
16;0;1;3;6,99209642741589
16;0;1;3;6,34212141872115
16;0;1;3;6,4377516497364
16;0;1;3;6,74993119378857
16;0;1;3;6,3297209055227
16;0;1;3;6,43615036836943
16;0;1;3;6,44888939414686
16;0;1;3;6,78897174299217
16;0;1;3;6,21460809842219
16;0;1;3;6,3456363608286
16;0;1;3;6,4281052726846
16;0;1;3;6,55677835615804
17;0;0;0;6,84800527457636
17;0;0;0;6,75343791859778
17;0;0;0;6,73933662735717
17;0;0;0;6,67834211465433
17;0;0;0;6,29894924685594
17;0;0;0;6,67582322163485
17;0;0;0;6,53813982376767
17;0;0;0;6,3919171133926
17;0;0;0;6,73578001424233
17;0;0;0;6,3919171133926
17;0;0;0;6,33505425149806
17;0;0;0;6,4707995037826
17;0;0;0;6,67456139181443
17;0;0;0;6,58063913728495
17;0;0;0;6,3750248198281
17;0;0;0;6,45362499889269
17;0;0;0;6,67959918584438
17;0;0;0;6,65929391968364
17;0;0;0;6,4377516497364
17;0;0;0;6,74523634948436
17;0;0;0;6,54965074223381
17;0;0;0;6,36302810354046
17;0;0;0;6,64509096950564
17;0;0;0;6,75227037614174
17;0;0;1;6,68461172766793
17;0;0;1;6,68085467879022
17;0;0;1;6,66568371778241
17;0;0;1;6,66440902035041
17;0;0;1;6,80350525760834
17;0;0;1;6,3818160174061
17;0;1;2;6,48157712927643
17;0;1;2;6,49978704065585
17;0;1;2;6,25958146406492
17;0;1;2;6,64768837356333
17;0;1;2;6,90675477864855
17;0;1;2;7,16006920759613
17;0;1;2;6,60665018619822
17;0;1;2;6,90675477864855
17;0;1;3;6,43133108193348
17;0;1;3;6,55393340402581
17;0;1;3;6,55393340402581
17;0;1;3;6,60258789218934
17;0;1;3;6,91869521902047
17;0;1;3;6,51619307604296
17;0;1;3;6,35088571671474
17;0;1;3;6,27664348934164
17;0;1;3;6,31535800152233
17;0;1;3;7,08840877867539
17;0;1;3;6,36647044773144
17;0;1;3;6,75227037614174
17;0;1;3;6,91174730025167
17;0;1;3;7,15929190479756
17;0;1;3;6,08449941307517
17;0;1;3;7,10414409298753
17;0;1;3;6,74405918631135
17;0;1;3;6,46146817635372
17;0;1;3;6,50428817353665
17;0;1;3;6,77308037565554
17;0;1;3;6,39526159811545
17;0;1;3;6,5424719605068
18;0;0;0;6,54678541076052
18;0;0;0;6,5191472879404
18;0;0;0;6,4425401664682
18;0;0;0;6,8001700683022
18;0;0;0;7,1066061377273
18;0;0;0;6,68336094576627
18;0;0;0;6,26530121273771
18;0;0;0;6,70318811324086
18;0;0;0;6,60665018619822
18;0;0;0;6,60665018619822
18;0;0;0;7,07072410726028
18;0;0;0;6,55961523749324
18;0;0;0;6,55961523749324
18;0;0;0;6,78445706263764
18;0;0;0;6,64118216974059
18;0;0;0;6,94312242281943
18;0;0;0;6,59167373200866
18;0;0;0;6,4723462945009
18;0;0;0;6,3919171133926
18;0;0;0;6,36302810354046
18;0;0;1;6,05443934626937
18;0;0;1;6,78219205600679
18;0;0;1;6,15485809401642
18;0;0;1;6,53233429222235
18;0;0;1;6,33327962813969
18;0;0;1;6,53524127101366
18;0;0;1;6,15060276844628
18;0;0;1;6,86589107488344
18;0;0;1;6,96790920180188
18;0;0;1;6,33150184989369
18;0;1;2;6,5191472879404
18;0;1;2;6,69332366826995
18;0;1;2;6,97447891102505
18;0;1;2;6,70686233660275
18;0;1;2;6,72743172485086
18;0;1;3;6,68710860786651
18;0;1;3;6,4118182677099
18;0;1;3;5,41164605185504
18;0;1;3;6,41017488196617
18;0;1;3;6,0913098820777
18;0;1;3;6,78897174299217
18;0;1;3;6,24222326545517
18;0;1;3;6,56526497003536
18;0;1;3;6,10255859461357
18;0;1;3;6,03068526026126
18;0;1;3;6,21260609575152
18;0;1;3;5,9427993751267
18;0;1;3;6,6052979209482
18;0;1;3;6,19847871649231
18;0;1;3;6,64639051484773
18;0;1;3;6,2363695902037
18;0;1;3;6,0591231955818
18;0;1;3;5,98141421125448
18;0;1;3;6,48920493132532
18;0;1;3;6,10255859461357
18;0;1;3;6,1527326947041
18;0;1;3;6,55250788703459
18;0;1;3;6,49072353450251
18;0;1;3;5,82008293035236
18;0;1;3;6,0913098820777
19;0;0;0;6,42971947803914
19;0;0;0;6,66568371778241
19;0;0;0;6,5792512120101
19;0;0;0;6,55535689181067
19;0;0;0;6,65672652417839
19;0;0;0;6,70563909486
19;0;0;0;6,69332366826995
19;0;0;0;6,24997524225948
19;0;0;0;6,4425401664682
19;0;0;0;6,87109129461055
19;0;0;0;6,25382881157547
19;0;0;0;6,55535689181067
19;0;0;0;6,11368217983223
19;0;0;0;6,50876913697168
19;0;0;0;6,58479139238572
19;0;0;0;6,49677499018586
19;0;0;0;6,9555926083963
19;0;0;0;5,93489419561959
19;0;0;1;6,48616078894409
19;0;0;1;6,71780469502369
19;0;0;1;7,20785987143248
19;0;0;1;7,29709100516042
19;0;0;1;7,07749805356923
19;0;0;1;6,26720054854136
19;0;0;1;6,58202513889283
19;0;0;1;7,21376830811864
19;0;0;1;6,97728134163075
19;0;0;1;6,5191472879404
19;0;0;1;6,8501261661455
19;0;0;1;6,11809719804135
19;0;1;2;6,95939851213398
19;0;1;2;6,71417052990947
19;0;1;2;6,98100574072173
19;0;1;2;6,91075078796194
19;0;1;3;6,19440539110467
19;0;1;3;6,77308037565554
19;0;1;3;6,62007320653036
19;0;1;3;6,53813982376767
19;0;1;3;6,58479139238572
19;0;1;3;6,87109129461055
19;0;1;3;6,11368217983223
19;0;1;3;6,36302810354046
19;0;1;3;6,60123011872888
19;0;1;3;6,60394382460047
19;0;1;3;6,61472560020376
19;0;1;3;6,79570577517351
19;0;1;3;6,69950034016168
19;0;1;3;6,45833828334479
19;0;1;3;6,58479139238572
19;0;1;3;6,57786135772105
19;0;1;3;6,5510803350434
19;0;1;3;6,68210859744981
19;0;1;3;6,94215670569947
19;0;1;3;6,1527326947041
19;0;1;3;5,77765232322266
19;0;1;3;7,03966034986208
19;0;1;3;6,40687998606931
19;0;1;3;6,69826805411541
19;0;1;3;5,89440283426485
19;0;1;3;6,46614472423762
20;0;0;0;6,80793494369993
20;0;0;0;6,76849321164863
20;0;0;0;6,58617165485467
20;0;0;0;6,55250788703459
20;0;0;0;6,51174532964473
20;0;0;0;6,87935580446044
20;0;0;0;6,7945865808765
20;0;0;0;6,7286286130847
20;0;0;0;6,85224256905188
20;0;0;0;6,7428806357919
20;0;0;0;6,72142570079064
20;0;0;0;6,66568371778241
20;0;0;0;6,60258789218934
20;0;0;0;6,67203294546107
20;0;0;0;6,93342302573071
20;0;0;0;6,52941883826223
20;0;0;0;6,74051935960622
20;0;0;0;6,52649485957079
20;0;0;0;6,7428806357919
20;0;0;0;6,51174532964473
20;0;0;0;6,63856778916652
20;0;0;0;6,77992190747225
20;0;0;1;7,03702761468628
20;0;0;1;6,69084227741856
20;0;0;1;6,18208490671663
20;0;0;1;6,7093043402583
20;0;0;1;6,32076829425058
20;0;0;1;6,3578422665081
20;0;0;1;6,2709884318583
20;0;0;1;6,33505425149806
20;0;1;2;6,90475076996184
20;0;1;2;6,63463335786169
20;0;1;2;6,71295620067707
20;0;1;2;6,72743172485086
20;0;1;3;6,31716468674728
20;0;1;3;6,38350663488401
20;0;1;3;5,74939298590825
20;0;1;3;6,16120732169508
20;0;1;3;6,39024066706535
20;0;1;3;6,51619307604296
20;0;1;3;6,5206211275587
20;0;1;3;6,54678541076052
20;0;1;3;6,32256523992728
20;0;1;3;6,01615715969835
20;0;1;3;6,04263283368238
20;0;1;3;6,76157276880406
20;0;1;3;6,01859321449623
20;0;1;3;6,3261494731551
20;0;1;3;6,64639051484773
20;0;1;3;6,0591231955818
20;0;1;3;5,79301360838414
20;0;1;3;6,58063913728495
20;0;1;3;6,00141487796115
20;0;1;3;6,31354804627709
20;0;1;3;6,34212141872115
20;0;1;3;6,13988455222626
20;0;1;3;6,48463523563525
20;0;1;3;6,75925527066369
20;0;1;3;6,49526555593701
20;0;1;3;6,30809844150953
21;0;0;0;6,50727771238501
21;0;0;0;6,32256523992728
21;0;0;0;6,69208374250663
21;0;0;0;6,4150969591716
21;0;0;0;6,24997524225948
21;0;0;0;6,46925031679577
21;0;0;0;6,42971947803914
21;0;0;0;6,84054652928869
21;0;0;0;6,6052979209482
21;0;0;0;7,02197642307216
21;0;0;0;6,74993119378857
21;0;0;0;6,8351845861473
21;0;0;0;6,50578406012823
21;0;0;0;6,52356230614951
21;0;0;0;6,74641212857337
21;0;0;0;6,60123011872888
21;0;0;0;6,18414889093748
21;0;0;0;6,67708346124714
21;0;0;0;6,95749737087695
21;0;0;0;6,59167373200866
21;0;0;0;6,35088571671474
21;0;0;0;6,83087423464618
21;0;0;0;6,49828214947643
21;0;0;1;6,33505425149806
21;0;0;1;6,5366915975913
21;0;0;1;6,42162226780652
21;0;0;1;6,43133108193348
21;0;0;1;6,81673588059497
21;0;0;1;6,95368421087054
21;0;0;1;6,52356230614951
21;0;1;2;6,80793494369993
21;0;1;2;6,83195356556585
21;0;1;2;6,45676965557216
21;0;1;2;6,93439720992856
21;0;1;2;6,26909628370626
21;0;1;2;6,79346613258001
21;0;1;3;6,95749737087695
21;0;1;3;6,43454651878745
21;0;1;3;6,54534966033442
21;0;1;3;6,61873898351722
21;0;1;3;6,04737217904628
21;0;1;3;6,32793678372919
21;0;1;3;6,33150184989369
21;0;1;3;6,30261897574491
21;0;1;3;6,0591231955818
21;0;1;3;6,04263283368238
21;0;1;3;6,64768837356333
21;0;1;3;6,24997524225948
21;0;1;3;6,23244801655052
21;0;1;3;6,65027904858742
21;0;1;3;6,49828214947643
21;0;1;3;6,36647044773144
21;0;1;3;6,16331480403464
21;0;1;3;6,55819780281227
21;0;1;3;6,40687998606931
21;0;1;3;6,38350663488401
21;0;1;3;6,25382881157547
21;0;1;3;6,22653666928747
21;0;1;3;6,30261897574491
21;0;1;3;6,36475075685191
22;0;0;0;6,72262979485545
22;0;0;0;6,57228254269401
22;0;0;0;6,89162589705225
22;0;0;0;6,5424719605068
22;0;0;0;6,46302945692067
22;0;0;0;6,51767127291227
22;0;0;0;6,62936325343745
22;0;0;0;6,57088296233958
22;0;0;0;6,45204895443723
22;0;0;0;6,9985096422506
22;0;0;0;6,62273632394984
22;0;0;0;6,8501261661455
22;0;0;0;6,6631326959908
22;0;0;0;6,70808408385307
22;0;0;0;6,51619307604296
22;0;0;0;6,46146817635372
22;0;0;0;6,50578406012823
22;0;0;1;6,8627579130514
22;0;0;1;6,5191472879404
22;0;0;1;6,59441345974978
22;0;0;1;6,85118492749374
22;0;0;1;7,24208235925696
22;0;0;1;6,50128967054039
22;0;0;1;6,44888939414686
22;0;0;1;6,48004456192665
22;0;0;1;6,74170069465205
22;0;0;1;6,61069604471776
22;0;0;1;6,7696419768525
22;0;0;1;6,39024066706535
22;0;0;1;6,6052979209482
22;0;1;2;6,49072353450251
22;0;1;2;6,85540879860993
22;0;1;2;6,95463886488099
22;0;1;3;6,72262979485545
22;0;1;3;6,26530121273771
22;0;1;3;6,49375383985169
22;0;1;3;6,31716468674728
22;0;1;3;6,4425401664682
22;0;1;3;6,55961523749324
22;0;1;3;6,89467003943348
22;0;1;3;6,3297209055227
22;0;1;3;6,68210859744981
22;0;1;3;6,58340922215876
22;0;1;3;7,1708884785125
22;0;1;3;6,40357419793482
22;0;1;3;6,04973345523196
22;0;1;3;6,59578051396131
22;0;1;3;6,72262979485545
22;0;1;3;6,30991827822652
22;0;1;3;6,54821910276237
22;0;1;3;7,18992217074581
22;0;1;3;6,75693238924755
22;0;1;3;6,79682371827486
22;0;1;3;6,34212141872115
22;0;1;3;7,04053639021596
22;0;1;3;6,06378520868761
22;0;1;3;6,79346613258001
22;0;1;3;6,7696419768525
22;0;1;3;6,53958595561767
22;0;1;3;6,54821910276237
23;0;0;0;6,71659477352098
23;0;0;0;6,55535689181067
23;0;0;0;6,82219739062049
23;0;0;0;6,63068338564237
23;0;0;0;6,58202513889283
23;0;0;0;6,1527326947041
23;0;0;0;6,31535800152233
23;0;0;0;6,50727771238501
23;0;0;0;6,61204103483309
23;0;0;0;6,77650699237218
23;0;0;0;6,5792512120101
23;0;0;0;6,70196036600254
23;0;0;0;6,44413125670044
23;0;0;0;6,60934924316738
23;0;0;0;6,5366915975913
23;0;0;0;6,69208374250663
23;0;0;0;6,96885037834195
23;0;0;0;6,4150969591716
23;0;0;0;6,48616078894409
23;0;0;0;6,45362499889269
23;0;0;0;7,06133436691044
23;0;0;0;6,51174532964473
23;0;0;0;6,51174532964473
23;0;0;0;6,68586094706836
23;0;0;1;6,62273632394984
23;0;0;1;6,91174730025167
23;0;0;1;6,88550967003482
23;0;0;1;6,98378996525813
23;0;0;1;7,32778053842163
23;0;0;1;6,78105762593618
23;0;1;2;6,73340189183736
23;0;1;2;6,95749737087695
23;0;1;2;6,46925031679577
23;0;1;2;6,53524127101366
23;0;1;2;6,84374994900622
23;0;1;3;6,81124437860129
23;0;1;3;6,98286275146894
23;0;1;3;6,52502965784346
23;0;1;3;6,46769872610435
23;0;1;3;6,37842618365159
23;0;1;3;6,83840520084734
23;0;1;3;6,59030104819669
23;0;1;3;6,52649485957079
23;0;1;3;6,4393503711001
23;0;1;3;6,51323011091231
23;0;1;3;6,79794041297493
23;0;1;3;6,63725803128446
23;0;1;3;6,45676965557216
23;0;1;3;6,67834211465433
23;0;1;3;6,47850964220857
23;0;1;3;6,66695679242921
23;0;1;3;6,70196036600254
23;0;1;3;6,23441072571837
23;0;1;3;6,75227037614174
23;0;1;3;6,78445706263764
23;0;1;3;6,42971947803914
23;0;1;3;6,90475076996184
23;0;1;3;6,35610766069589
23;0;1;3;6,60394382460047
23;0;1;3;6,81892406527552
24;0;0;0;6,62273632394984
24;0;0;0;6,94215670569947
24;0;0;0;6,95939851213398
24;0;0;0;6,59850902861452
24;0;0;0;6,55250788703459
24;0;0;0;6,62273632394984
24;0;0;0;6,67582322163485
24;0;0;0;6,26149168432104
24;0;0;0;6,77536609093639
24;0;0;0;6,61338421837956
24;0;0;0;6,77536609093639
24;0;0;0;6,85118492749374
24;0;0;0;6,3919171133926
24;0;0;0;6,38856140554563
24;0;0;0;6,49828214947643
24;0;0;0;7,54380286750151
24;0;0;0;6,72623340235875
24;0;0;0;6,72743172485086
24;0;0;0;6,59030104819669
24;0;0;1;6,40522845803084
24;0;0;1;6,30809844150953
24;0;0;1;6,07993319509559
24;0;0;1;6,22059017009974
24;0;0;1;6,20455776256869
24;0;0;1;6,49223983502047
24;0;0;1;6,78671695060508
24;0;0;1;6,51619307604296
24;0;0;1;6,55250788703459
24;0;0;1;5,88887795833288
24;0;0;1;6,67329796776765
24;0;1;2;6,54965074223381
24;0;1;2;6,38012253689976
24;0;1;2;6,86589107488344
24;0;1;2;6,69208374250663
24;0;1;2;6,87626461189077
24;0;1;2;6,49526555593701
24;0;1;2;6,90274273715859
24;0;1;2;6,74758652682932
24;0;1;3;6,04263283368238
24;0;1;3;6,41999492814714
24;0;1;3;6,10031895202006
24;0;1;3;5,82894561761021
24;0;1;3;6,48004456192665
24;0;1;3;5,91079664404053
24;0;1;3;5,4553211153577
24;0;1;3;6,28599809450886
24;0;1;3;6,41999492814714
24;0;1;3;6,51619307604296
24;0;1;3;5,98896141688986
24;0;1;3;6,52502965784346
24;0;1;3;6,13122648948314
24;0;1;3;6,04500531403601
24;0;1;3;6,11368217983223
24;0;1;3;6,27664348934164
24;0;1;3;5,93224518744801
24;0;1;3;5,57972982598622
24;0;1;3;6,22653666928747
24;0;1;3;5,92692602597041
24;0;1;3;6,65929391968364
24;0;1;3;6,17586727010576
25;0;0;0;6,58479139238572
25;0;0;0;6,87729607149743
25;0;0;0;6,34212141872115
25;0;0;0;6,48463523563525
25;0;0;0;6,12468339089421
25;0;0;0;6,42648845745769
25;0;0;0;6,6682282484174
25;0;0;0;5,98393628068719
25;0;0;0;6,35437004079735
25;0;0;0;6,2803958389602
25;0;0;0;6,52209279817015
25;0;0;0;6,06610809010375
25;0;0;0;6,24804287450843
25;0;0;0;6,21660610108486
25;0;0;0;6,14418563412565
25;0;0;0;6,19236248947487
25;0;0;0;6,30627528694802
25;0;0;0;6,22653666928747
25;0;0;0;5,95064255258773
25;0;0;0;6,40357419793482
25;0;0;1;6,57368016696065
25;0;0;1;6,83840520084734
25;0;0;1;6,7428806357919
25;0;0;1;7,10167597161944
25;0;0;1;6,70808408385307
25;0;0;1;6,82219739062049
25;0;0;1;6,78105762593618
25;0;0;1;6,34035930372775
25;0;0;1;6,77650699237218
25;0;0;1;6,71052310945243
25;0;1;2;5,78382518232974
25;0;1;2;6,20455776256869
25;0;1;2;6,46769872610435
25;0;1;2;6,29710931993394
25;0;1;3;6,25766758788264
25;0;1;3;6,81124437860129
25;0;1;3;6,52209279817015
25;0;1;3;6,99117688712121
25;0;1;3;6,68336094576627
25;0;1;3;6,79122146272619
25;0;1;3;6,361302477573
25;0;1;3;7,22402480828583
25;0;1;3;6,80572255341699
25;0;1;3;6,42648845745769
25;0;1;3;6,56103066589657
25;0;1;3;6,68336094576627
25;0;1;3;6,62804137617953
25;0;1;3;6,36818718635049
25;0;1;3;6,59030104819669
25;0;1;3;6,56807791141198
25;0;1;3;6,73815249459596
25;0;1;3;6,8001700683022
25;0;1;3;6,79570577517351
25;0;1;3;6,78671695060508
25;0;1;3;6,7286286130847
25;0;1;3;6,69579891705849
25;0;1;3;6,71659477352098
25;0;1;3;6,44413125670044
25;0;1;3;6,48463523563525
25;0;1;3;6,54534966033442
26;0;0;0;6,65286302935335
26;0;0;0;6,29894924685594
26;0;0;0;6,3456363608286
26;0;0;0;6,38012253689976
26;0;0;0;6,5410299991899
26;0;0;0;6,75227037614174
26;0;0;0;6,77650699237218
26;0;0;0;6,36990098282823
26;0;0;0;6,42971947803914
26;0;0;0;6,78784498230958
26;0;0;0;6,31896811374643
26;0;0;0;6,9177056098353
26;0;0;0;6,25575004175337
26;0;0;0;6,49223983502047
26;0;0;0;6,39692965521615
26;0;0;0;6,52356230614951
26;0;0;0;6,20859002609663
26;0;0;0;6,44413125670044
26;0;0;1;6,7093043402583
26;0;0;1;6,49828214947643
26;0;0;1;6,64118216974059
26;0;0;1;6,35437004079735
26;0;0;1;6,52356230614951
26;0;0;1;6,7286286130847
26;0;0;1;6,50876913697168
26;0;0;1;7,00850518208228
26;0;0;1;6,39359075395063
26;0;0;1;6,79346613258001
26;0;0;1;6,80239476332431
26;0;0;1;6,45204895443723
26;0;1;2;6,46614472423762
26;0;1;2;6,58892647753352
26;0;1;2;7,09754885061479
26;0;1;2;6,65672652417839
26;0;1;2;6,56667242980324
26;0;1;3;6,59304453414244
26;0;1;3;6,65415252018322
26;0;1;3;6,8501261661455
26;0;1;3;6,67076632084587
26;0;1;3;6,63987583382654
26;0;1;3;6,66568371778241
26;0;1;3;6,30444880242198
26;0;1;3;7,06390396147207
26;0;1;3;6,52941883826223
26;0;1;3;6,34212141872115
26;0;1;3;6,24804287450843
26;0;1;3;6,88755257166462
26;0;1;3;6,31896811374643
26;0;1;3;6,89871453432999
26;0;1;3;6,93731408122368
26;0;1;3;6,47389069635227
26;0;1;3;6,67203294546107
26;0;1;3;7,37023064180708
26;0;1;3;6,7696419768525
26;0;1;3;6,41999492814714
26;0;1;3;7,01929665371504
26;0;1;3;6,56526497003536
26;0;1;3;6,49526555593701
26;0;1;3;6,36647044773144
26;0;1;3;6,36647044773144
27;0;0;0;6,80350525760834
27;0;0;0;6,55250788703459
27;0;0;0;6,5792512120101
27;0;0;0;6,51619307604296
27;0;0;0;6,71780469502369
27;0;0;0;6,57228254269401
27;0;0;0;6,52209279817015
27;0;0;0;6,53087762772588
27;0;0;0;6,88550967003482
27;0;0;0;6,64248680136726
27;0;0;0;6,75343791859778
27;0;0;0;6,54821910276237
27;0;0;0;6,58479139238572
27;0;0;0;6,43615036836943
27;0;0;0;6,79234442747081
27;0;0;0;6,50128967054039
27;0;0;0;6,81454289725996
27;0;0;0;6,70686233660275
27;0;0;0;6,76388490856244
27;0;0;0;6,46302945692067
27;0;0;0;6,68085467879022
27;0;0;0;6,59441345974978
27;0;0;0;6,5875500148248
27;0;0;1;6,57368016696065
27;0;0;1;6,45047042214418
27;0;0;1;7,08840877867539
27;0;0;1;6,65286302935335
27;0;0;1;6,47543271670409
27;0;0;1;6,85540879860993
27;0;0;1;6,38012253689976
27;0;1;2;6,77308037565554
27;0;1;2;7,04490511712937
27;0;1;2;6,78219205600679
27;0;1;2;6,6631326959908
27;0;1;2;6,62406522779989
27;0;1;2;6,68959926917897
27;0;1;2;6,41836493593621
27;0;1;2;6,80682936039218
27;0;1;2;6,76272950693188
27;0;1;3;6,6682282484174
27;0;1;3;7,00306545878646
27;0;1;3;6,5510803350434
27;0;1;3;6,3750248198281
27;0;1;3;6,05678401322862
27;0;1;3;6,16961073249146
27;0;1;3;6,47697236288968
27;0;1;3;6,36647044773144
27;0;1;3;6,24997524225948
27;0;1;3;7,11476944836646
27;0;1;3;6,0913098820777
27;0;1;3;6,31716468674728
27;0;1;3;6,4085287910595
27;0;1;3;6,49375383985169
27;0;1;3;6,50279004591562
27;0;1;3;6,19031540585315
27;0;1;3;6,33505425149806
27;0;1;3;6,32435896238131
27;0;1;3;6,21060007702465
27;0;1;3;6,36475075685191
27;0;1;3;6,07073772800249
28;0;0;0;6,58617165485467
28;0;0;0;6,75110146893676
28;0;0;0;6,83625927727707
28;0;0;0;6,54821910276237
28;0;0;0;6,62539236800796
28;0;0;0;7,0825485693553
28;0;0;0;6,59714570188665
28;0;0;0;6,50578406012823
28;0;0;0;6,82546003625531
28;0;0;0;6,90073066404517
28;0;0;0;6,58479139238572
28;0;0;0;6,8134445995109
28;0;0;0;6,45047042214418
28;0;0;0;6,5792512120101
28;0;0;0;6,65929391968364
28;0;0;0;6,3261494731551
28;0;0;0;6,10702288774225
28;0;0;0;6,84587987526405
28;0;0;0;6,68336094576627
28;0;0;0;7,02908756414966
28;0;0;0;6,59441345974978
28;0;0;0;6,20455776256869
28;0;0;0;6,41673228251233
28;0;0;1;6,60665018619822
28;0;0;1;6,37672694789863
28;0;0;1;6,5410299991899
28;0;0;1;6,68336094576627
28;0;0;1;6,43133108193348
28;0;0;1;6,78558764500793
28;0;0;1;6,01859321449623
28;0;1;2;6,77308037565554
28;0;1;3;6,76157276880406
28;0;1;3;6,13988455222626
28;0;1;3;6,41673228251233
28;0;1;3;5,97888576490112
28;0;1;3;6,58617165485467
28;0;1;3;6,36818718635049
28;0;1;3;6,65157187358973
28;0;1;3;6,16961073249146
28;0;1;3;6,29526600143965
28;0;1;3;6,21260609575152
28;0;1;3;6,67582322163485
28;0;1;3;6,21460809842219
28;0;1;3;6,87832646829133
28;0;1;3;6,46458830368996
28;0;1;3;6,16120732169508
28;0;1;3;6,30261897574491
28;0;1;3;6,4831073514572
28;0;1;3;6,36475075685191
28;0;1;3;6,30627528694802
28;0;1;3;5,94017125272043
28;0;1;3;5,89440283426485
28;0;1;3;6,33859407820318
28;0;1;3;5,98645200528444
28;0;1;3;6,29156913955832
28;0;1;3;6,35437004079735
28;0;1;3;6,38687931936265
28;0;1;3;6,62007320653036
28;0;1;3;6,38350663488401
28;0;1;3;6,2709884318583
29;0;0;0;6,34035930372775
29;0;0;0;6,51323011091231
29;0;0;0;6,30627528694802
29;0;0;0;6,42648845745769
